factor,date,rank_ic,samples,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,horizon,top_bottom
volatility_20d,2021-08-27,0.04932,80,-0.027631,0.011533,-0.020663,-0.036338,-0.03152,0.018344,-0.000176,-0.02617,-0.020724,0.014552,20,0.042184
volatility_20d,2021-08-30,0.102532,80,-0.020907,-0.003999,-0.027668,-0.025236,0.013834,-0.007879,-0.00098,0.013712,-0.025041,0.001366,20,0.022273
volatility_20d,2021-08-31,0.069761,80,-0.033089,-0.03367,-0.017054,-0.040938,-0.005417,-0.012249,-0.010214,-0.024168,-0.032351,-0.006938,20,0.026152
volatility_20d,2021-09-01,0.103071,80,-0.034852,-0.024318,0.001795,0.015243,-0.04596,-0.005029,-0.009589,0.007637,-0.024418,-0.005995,20,0.028856
volatility_20d,2021-09-02,0.144421,80,-0.039973,-0.04296,0.002147,-0.020979,-0.03822,-0.00292,0.009691,-0.033304,-0.00993,-0.010655,20,0.029318
volatility_20d,2021-09-03,0.030263,80,-0.012292,-0.040664,-0.022452,-0.00875,0.011152,-0.03354,-0.035007,-0.023434,-0.002929,-0.010763,20,0.001528
volatility_20d,2021-09-06,0.083451,80,-0.021425,-0.042607,-0.037444,-0.01177,-0.040572,-0.030591,-0.018616,-0.036393,0.002738,-0.028381,20,-0.006956
volatility_20d,2021-09-07,-0.015049,80,-0.017093,-0.036565,-0.024965,-0.024812,-0.015129,-0.029764,-0.036067,-0.052801,0.005059,-0.025234,20,-0.008142
volatility_20d,2021-09-08,0.035115,80,-0.027423,-0.014826,-0.033348,-0.03112,-0.01508,-0.026497,-0.021125,-0.028169,-0.002653,-0.027438,20,-1.5e-05
volatility_20d,2021-09-09,-0.032349,80,-0.004918,-0.027002,-0.019817,-0.023021,-0.050585,-0.017591,-0.049804,-0.007306,-0.026385,-0.021563,20,-0.016644
volatility_20d,2021-09-10,0.02037,80,-0.033856,-0.013254,-0.018993,-0.032144,-0.047345,-0.03442,-0.015393,-0.050527,-0.01562,-0.011611,20,0.022245
volatility_20d,2021-09-13,-0.038256,80,-0.055723,-0.009949,0.005649,-0.060003,-0.032198,-0.04341,-0.055397,-0.04924,-0.028614,-0.033565,20,0.022158
volatility_20d,2021-09-14,0.003376,80,-0.018419,-0.031989,-0.001584,0.011097,-0.036369,-0.01397,-0.039019,-0.017626,-0.012029,-0.009036,20,0.009383
volatility_20d,2021-09-15,-0.005462,80,-0.022544,-0.053102,0.004803,-0.020491,-0.029798,-0.015778,-0.019999,-0.019827,-0.056007,-0.019679,20,0.002865
volatility_20d,2021-09-16,-0.060642,80,-0.04772,-0.037993,-0.010846,-0.048598,-0.017055,-0.034398,-0.04333,-0.047982,-0.038685,-0.047268,20,0.000452
volatility_20d,2021-09-17,-0.082325,80,-0.020273,-0.048185,-0.00775,-0.02936,-0.012371,7.8e-05,-0.035746,-0.046685,-0.054444,-0.009998,20,0.010275
volatility_20d,2021-09-20,0.028715,80,-0.02232,-0.044432,-0.029525,-0.004602,-0.064642,-0.003365,-0.019365,-0.033833,-0.038998,-0.011903,20,0.010417
volatility_20d,2021-09-21,0.001641,80,-0.037117,-0.064675,-0.01208,-0.006733,-0.02903,-0.018446,-0.042827,-0.030941,-0.023355,-0.039088,20,-0.001972
volatility_20d,2021-09-22,-0.005837,80,-0.034433,-0.025247,-0.015659,-0.034914,-0.041003,0.021354,-0.035378,-0.030293,-0.02995,-0.018295,20,0.016139
volatility_20d,2021-09-23,0.03413,80,-0.024481,0.006967,-0.009629,-0.014642,-0.000893,0.001255,0.014403,-0.013779,-0.011824,-0.002531,20,0.02195
volatility_20d,2021-09-24,-0.002883,80,0.005913,0.014657,-0.016008,0.01889,0.001878,0.025894,0.003173,-0.000365,0.008332,0.006267,20,0.000354
volatility_20d,2021-09-27,0.187787,80,-0.004567,0.00678,0.00449,0.012667,0.036345,0.029142,0.024743,0.022439,0.031222,0.028504,20,0.033071
volatility_20d,2021-09-28,-0.017768,80,0.009659,0.032101,0.034854,0.017384,0.050295,0.032826,0.045667,-0.001472,0.034625,0.01417,20,0.004511
volatility_20d,2021-09-29,0.093554,80,-0.017841,0.019432,-8.9e-05,0.022385,0.005174,0.011284,0.015983,-0.000593,0.040792,0.004251,20,0.022092
volatility_20d,2021-09-30,0.072082,80,0.009781,0.042283,0.014247,0.022934,0.039314,0.010087,0.031494,0.034364,0.04944,0.022519,20,0.012738
volatility_20d,2021-10-01,-0.017065,80,0.019678,0.018055,0.021545,0.028346,0.02043,0.042968,0.023537,0.009937,0.038071,0.016271,20,-0.003407
volatility_20d,2021-10-04,0.03903,80,0.039932,0.016248,0.021826,0.040519,0.036556,0.061052,0.029814,0.043337,0.046821,0.024692,20,-0.015239
volatility_20d,2021-10-05,-0.099602,80,0.015689,0.02721,0.023966,0.012502,0.039059,0.009132,0.014949,0.016852,0.044744,-0.006259,20,-0.021948
volatility_20d,2021-10-06,-0.185959,80,-0.006736,0.020056,0.028931,-0.003393,-0.019907,0.003935,-0.008357,-0.015134,-0.023415,-0.006484,20,0.000252
volatility_20d,2021-10-07,-0.170886,80,-0.025202,-0.013269,-0.007028,-0.031673,-0.025036,-0.024971,-0.013891,-0.028926,-0.040374,-0.042533,20,-0.01733
volatility_20d,2021-10-08,-0.083263,80,-0.030273,-0.030151,-0.018359,-0.017329,-0.004957,-0.018486,-0.021249,-0.009657,-0.042202,-0.030136,20,0.000137
volatility_20d,2021-10-11,-0.066643,80,-0.011474,-0.028388,-0.021219,-0.003627,-0.035206,-0.014541,-0.008161,-0.00339,-0.01558,-0.038075,20,-0.026601
volatility_20d,2021-10-12,-0.129841,80,-0.039915,-0.029076,-0.01009,-0.019233,-0.010886,-0.033358,-0.016517,-0.002299,-0.038879,-0.046456,20,-0.006542
volatility_20d,2021-10-13,-0.111439,80,-0.022403,-0.004542,0.008951,-0.01848,-0.021456,-0.012329,0.017428,-0.004959,-0.010113,-0.03657,20,-0.014166
volatility_20d,2021-10-14,-0.008931,80,-0.016919,-0.025444,0.013682,-0.042985,-0.033417,-0.008385,-0.000969,-0.01581,-0.024538,-0.017553,20,-0.000634
volatility_20d,2021-10-15,-0.058814,80,-0.010013,-0.033105,-0.0177,-0.016146,-0.048135,-0.038148,-0.019427,-0.030952,-0.035317,-0.018047,20,-0.008034
volatility_20d,2021-10-18,0.015752,80,-0.035451,-0.053916,0.00502,-0.047144,-0.059524,-0.009763,-0.033032,-0.047355,-0.0425,-0.016636,20,0.018815
volatility_20d,2021-10-19,-0.126793,80,-0.018195,-0.046555,-0.001883,-0.004643,-0.009251,-0.033271,-0.032591,-0.036381,-0.036919,-0.01984,20,-0.001645
volatility_20d,2021-10-20,-0.0797,80,-0.03207,-0.045919,0.010827,-0.009068,-0.009191,-0.035153,-0.041506,-0.039877,-0.032257,-0.013751,20,0.018319
volatility_20d,2021-10-21,-0.118519,80,-0.048891,-0.066552,-0.010494,-0.032827,-0.027499,-0.031957,-0.066073,-0.050764,-0.056495,-0.038622,20,0.010269
volatility_20d,2021-10-22,0.045148,80,-0.062508,-0.055048,-0.025958,-0.035249,-0.04855,-0.056672,-0.044043,-0.028328,-0.078765,-0.027681,20,0.034828
volatility_20d,2021-10-25,-0.07309,80,-0.065519,-0.035481,-0.039234,-0.009822,-0.078002,-0.062898,-0.043501,-0.066007,-0.054764,-0.042333,20,0.023187
volatility_20d,2021-10-26,-0.012564,80,-0.032222,-0.043791,-0.054773,-0.057896,-0.068649,-0.053671,-0.038936,-0.058257,-0.053346,-0.041941,20,-0.009719
volatility_20d,2021-10-27,-0.019081,80,-0.016872,-0.030183,-0.057314,-0.033186,-0.049683,-0.033763,-0.024666,-0.030703,-0.028848,-0.033379,20,-0.016507
volatility_20d,2021-10-28,0.01451,80,-0.066755,-0.052119,-0.072452,-0.0438,-0.045121,-0.079945,-0.059273,-0.059136,-0.046704,-0.054187,20,0.012568
volatility_20d,2021-10-29,-0.109752,80,-0.064571,-0.048493,-0.05451,-0.062676,-0.057698,-0.066917,-0.098056,-0.070939,-0.038859,-0.078169,20,-0.013599
volatility_20d,2021-11-01,-0.014416,80,-0.098425,-0.051782,-0.063298,-0.067706,-0.063181,-0.080124,-0.098625,-0.083788,-0.070378,-0.05482,20,0.043606
volatility_20d,2021-11-02,-0.010595,80,-0.036947,-0.066043,-0.049737,-0.019758,-0.056447,-0.065865,-0.071393,-0.046971,-0.057905,-0.036637,20,0.00031
volatility_20d,2021-11-03,-0.006798,80,-0.022972,-0.047912,-0.018899,-0.023216,-0.002739,-0.04448,-0.031376,-0.029434,-0.022383,-0.02407,20,-0.001098
volatility_20d,2021-11-04,0.138162,80,-0.006822,-0.029418,-0.018794,-0.026989,0.014736,5e-05,-0.013754,-0.016828,0.026612,-0.012373,20,-0.005551
volatility_20d,2021-11-05,-0.052649,80,0.030538,-0.033473,-0.001731,-0.002694,0.018012,-0.001408,-0.011582,0.01041,0.015693,-0.017585,20,-0.048123
volatility_20d,2021-11-08,-0.089639,80,0.044062,0.019349,-0.013126,-0.011127,0.039207,0.026088,0.032166,0.012521,-0.004452,0.003548,20,-0.040514
volatility_20d,2021-11-09,-0.215049,80,0.071361,0.020538,0.022062,0.018178,0.044241,0.020804,0.032482,0.033364,0.022237,-0.005479,20,-0.07684
volatility_20d,2021-11-10,-0.101524,80,0.055512,0.027071,-0.021779,0.059339,0.032959,0.032161,0.020305,0.032884,0.030149,0.010376,20,-0.045137
volatility_20d,2021-11-11,-0.129348,80,0.081136,0.045582,-0.007089,0.061888,0.065393,0.014336,0.04815,0.056365,0.021595,0.047696,20,-0.033439
volatility_20d,2021-11-12,-0.13331,80,0.064824,0.035544,0.058677,0.029066,0.023576,0.057196,0.027348,0.060208,0.03858,0.041417,20,-0.023407
volatility_20d,2021-11-15,-0.107173,80,0.089558,0.07216,0.081648,0.047363,0.057415,0.056543,0.06897,0.100999,0.05948,0.0581,20,-0.031457
volatility_20d,2021-11-16,-0.09932,80,0.107817,0.038786,0.055827,0.01561,0.052317,0.084264,0.061164,0.090617,0.042899,0.028573,20,-0.079244
volatility_20d,2021-11-17,-0.052602,80,0.077551,0.004073,0.031777,0.054842,-0.009684,0.047119,0.051151,0.054008,0.040062,0.020437,20,-0.057114
volatility_20d,2021-11-18,-0.140248,80,0.066843,0.053782,0.042723,0.019314,0.001173,0.05009,0.071682,0.039434,0.045956,-0.0003,20,-0.067143
volatility_20d,2021-11-19,-0.156634,80,0.090757,0.066018,0.054224,0.029119,0.045513,0.053918,0.088773,0.06521,0.02972,0.024142,20,-0.066615
volatility_20d,2021-11-22,-0.044233,80,0.065636,0.041161,0.040661,0.041742,0.007135,0.050661,0.043182,0.046294,0.052034,0.01268,20,-0.052956
volatility_20d,2021-11-23,-0.143554,80,0.070816,0.083061,0.046266,0.037374,0.03331,0.068441,0.029313,0.069346,0.055034,0.020119,20,-0.050697
volatility_20d,2021-11-24,-0.11894,80,0.063818,0.08316,0.023024,0.02187,0.049025,0.068852,0.040368,0.051881,0.04677,0.008164,20,-0.055654
volatility_20d,2021-11-25,-0.124074,80,0.03658,0.071163,0.040472,0.037752,0.04467,0.043246,0.027091,0.049744,0.05479,-0.00431,20,-0.04089
volatility_20d,2021-11-26,-0.177473,80,0.06663,0.057139,0.047473,0.039801,0.067127,0.017456,0.033605,0.043527,0.043452,0.021446,20,-0.045184
volatility_20d,2021-11-29,-0.221402,80,0.098771,0.055754,0.080504,0.043597,0.033876,0.044813,0.083239,0.039166,0.049578,0.025567,20,-0.073204
volatility_20d,2021-11-30,-0.096554,80,0.057651,0.049092,0.04815,0.030766,0.024958,0.060518,0.046985,0.039382,0.02715,0.028543,20,-0.029109
volatility_20d,2021-12-01,-0.110197,80,0.032982,0.018793,0.008093,0.005892,-0.00199,0.01177,0.026108,0.010945,-0.001732,0.004598,20,-0.028384
volatility_20d,2021-12-02,-0.229325,80,0.043329,0.040386,0.031408,0.011827,0.027124,0.024029,0.043386,-0.004579,-0.01347,0.032017,20,-0.011312
volatility_20d,2021-12-03,-0.054102,80,0.001463,0.035615,0.016059,0.002768,0.009939,-0.004226,-0.000772,0.006159,0.004459,0.006881,20,0.005418
volatility_20d,2021-12-06,-0.077286,80,-0.040968,-0.021796,0.019071,-0.035332,-0.012183,-0.029363,-0.019328,-0.025349,-0.022309,-0.039595,20,0.001373
volatility_20d,2021-12-07,-0.006235,80,-0.028481,-0.028313,-0.048721,-0.013529,-0.026489,-0.018299,-0.037573,-0.027961,-0.029489,-0.028732,20,-0.000252
volatility_20d,2021-12-08,-0.024285,80,-0.037524,-0.045921,-0.066485,-0.046468,-0.027515,-0.036792,-0.05452,-0.034825,-0.045306,-0.064062,20,-0.026538
volatility_20d,2021-12-09,0.076207,80,-0.049413,-0.035238,-0.053584,-0.013809,-0.02197,-0.042282,-0.007066,-0.027209,-0.060064,-0.022039,20,0.027374
volatility_20d,2021-12-10,0.049226,80,-0.046514,-0.026745,-0.026461,0.009325,-0.035168,-0.023253,0.006063,-0.01181,-0.055422,-0.021244,20,0.02527
volatility_20d,2021-12-13,0.062307,80,-0.063074,-0.044192,-0.029035,-0.0248,-0.026301,-0.040589,-0.051485,-0.009021,-0.060168,-0.031518,20,0.031556
volatility_20d,2021-12-14,0.107196,80,-0.030376,-0.045873,-0.032875,-0.018062,-0.029869,-0.035089,-0.009168,-0.009395,-0.023532,-0.018536,20,0.01184
volatility_20d,2021-12-15,0.123863,80,-0.017042,-0.021064,-0.014986,-0.03848,0.022102,-0.000812,-0.016221,0.010255,-0.012931,0.000451,20,0.017493
volatility_20d,2021-12-16,0.076465,80,-0.015261,-0.033744,0.000611,0.005779,-0.006847,0.014205,0.014117,-0.003347,0.001949,-0.01095,20,0.004311
volatility_20d,2021-12-17,0.129583,80,-0.031858,-0.014595,-0.002746,0.005185,0.008444,0.030414,0.011013,0.004925,-0.006819,-0.005371,20,0.026487
volatility_20d,2021-12-20,0.153211,80,-0.01586,-0.019633,0.003361,0.000308,-0.027067,0.006142,0.029022,0.018682,-0.004812,-0.000364,20,0.015496
volatility_20d,2021-12-21,0.13052,80,-0.030453,-0.021907,-0.006242,-0.020105,0.001426,0.012402,0.000163,0.014552,-0.008164,-0.019237,20,0.011216
volatility_20d,2021-12-22,0.178739,80,-0.027327,-0.039935,-0.010103,-0.013163,-0.001928,-0.016247,0.015173,0.019764,-0.02621,-0.007805,20,0.019522
volatility_20d,2021-12-23,0.056704,80,-0.016143,-0.046092,0.023409,0.001462,-0.015305,-0.002001,-0.021098,0.00736,-0.011456,-0.013493,20,0.00265
volatility_20d,2021-12-24,0.029114,80,0.01156,-0.040109,0.003332,-0.006431,-0.012726,0.022821,-0.013389,-0.001387,0.00067,-0.010823,20,-0.022383
volatility_20d,2021-12-27,0.046695,80,0.007918,-0.018105,0.005493,0.016162,0.001284,-0.009418,0.002639,-0.004783,0.02423,-0.001448,20,-0.009366
volatility_20d,2021-12-28,0.03474,80,0.024272,0.002621,0.030933,0.025093,0.029732,0.009793,0.008715,0.02554,0.037293,0.011926,20,-0.012346
volatility_20d,2021-12-29,-0.081177,80,0.046829,0.067706,0.015317,0.040892,0.045,0.022427,0.01596,0.036443,0.036232,0.045142,20,-0.001686
volatility_20d,2021-12-30,-0.193694,80,0.026545,0.050183,-0.007475,0.01141,0.01663,-0.007916,-0.016422,-0.002446,0.016621,0.003727,20,-0.022818
volatility_20d,2021-12-31,-0.033638,80,0.051942,0.062846,0.058137,0.038628,0.035266,0.035454,0.029609,0.063407,0.046264,0.049539,20,-0.002403
volatility_20d,2022-01-03,-0.151571,80,0.067802,0.055997,0.055149,0.084422,0.052956,0.06075,0.031728,0.041419,0.043585,0.052449,20,-0.015353
volatility_20d,2022-01-04,-0.151219,80,0.058399,0.038802,0.049711,0.05896,0.019201,0.036142,0.01736,0.019106,0.036551,0.028167,20,-0.030232
volatility_20d,2022-01-05,-0.160713,80,0.045494,0.065834,0.069049,0.067043,0.043248,0.032082,0.060812,0.016317,0.072916,0.014959,20,-0.030535
volatility_20d,2022-01-06,-0.309517,80,0.057391,0.076184,0.042305,0.036498,0.038616,0.046381,0.007865,0.034923,0.033107,0.01262,20,-0.04477
volatility_20d,2022-01-07,-0.21308,80,0.049355,0.063672,0.03204,0.083534,0.007426,0.044949,0.023737,0.0347,0.042576,0.015271,20,-0.034084
volatility_20d,2022-01-10,-0.233662,80,0.04047,0.044434,0.066899,0.039335,-0.009116,0.006463,0.036411,-0.017434,0.033167,0.017253,20,-0.023217
volatility_20d,2022-01-11,-0.170206,80,0.020244,-0.017389,0.046481,-0.008769,0.01154,0.002417,0.005242,-0.029996,-0.009951,-0.000556,20,-0.0208
volatility_20d,2022-01-12,-0.030122,80,0.011299,-0.005521,0.000991,0.005879,-0.017241,-0.002006,-0.012755,-0.011567,0.014881,-0.002254,20,-0.013553
volatility_20d,2022-01-13,0.029208,80,0.016722,-0.013669,0.017053,0.029002,-0.004148,-0.009144,0.003329,0.015716,0.008254,0.001982,20,-0.01474
volatility_20d,2022-01-14,0.004337,80,0.001438,0.004618,-0.022822,-0.016706,-0.004684,-0.028357,0.008881,0.016729,-0.009285,0.000135,20,-0.001303
volatility_20d,2022-01-17,0.040577,80,0.017311,0.010078,-0.000266,-0.012268,0.013688,0.024693,-0.001153,0.03011,0.028867,0.007672,20,-0.009639
volatility_20d,2022-01-18,0.069667,80,0.01291,-0.013285,0.01446,-0.025084,0.009769,-0.006355,0.008985,0.063167,-0.00411,-0.001882,20,-0.014792
volatility_20d,2022-01-19,0.085091,80,0.012686,-0.018741,-0.003712,0.001361,-0.00011,0.030538,0.018756,0.053082,-0.011879,-0.000226,20,-0.012911
volatility_20d,2022-01-20,0.026067,80,0.028306,-0.015584,-0.002134,0.006524,0.003527,0.017299,0.013838,0.046288,-0.003469,0.010203,20,-0.018104
volatility_20d,2022-01-21,0.023136,80,-0.014343,-0.00932,-0.012788,-0.011519,-0.012889,0.012263,0.028181,-0.023015,0.004485,-0.017867,20,-0.003524
volatility_20d,2022-01-24,0.054594,80,-0.034765,-0.045984,-0.035412,-0.03254,-0.048729,-0.020112,0.008652,0.011688,-0.045687,-0.045527,20,-0.010762
volatility_20d,2022-01-25,0.029583,80,-0.072725,-0.032079,-0.04374,-0.074574,-0.04331,-0.032146,-0.053313,-0.012343,-0.05448,-0.061379,20,0.011346
volatility_20d,2022-01-26,0.046835,80,-0.031021,-0.033081,-0.040633,-0.036004,-0.048,-0.016042,0.002397,-0.027354,-0.018491,-0.056849,20,-0.025828
volatility_20d,2022-01-27,0.079934,80,-0.06641,-0.01617,-0.01622,-0.046143,-0.037971,0.003891,0.006636,-0.020609,-0.021626,-0.051847,20,0.014563
volatility_20d,2022-01-28,-0.060947,80,-0.050807,-0.083823,-0.068353,-0.051152,-0.066735,-0.05541,-0.046844,-0.043924,-0.065783,-0.092877,20,-0.042071
volatility_20d,2022-01-31,0.030356,80,-0.016802,-0.058627,-0.054481,-0.046406,-0.027991,0.003827,-0.025797,-0.022717,-0.038888,-0.051761,20,-0.034959
volatility_20d,2022-02-01,-0.039006,80,-0.039511,-0.03509,-0.054892,-0.02579,-0.03916,-0.012481,-0.02644,-0.02516,-0.056794,-0.042713,20,-0.003203
volatility_20d,2022-02-02,0.008345,80,-0.046568,-0.054038,-0.053054,-0.039266,-0.044901,0.024098,-0.028656,-0.04214,-0.05925,-0.04387,20,0.002698
volatility_20d,2022-02-03,-0.115166,80,-0.040074,-0.077248,-0.063579,-0.067748,-0.030749,-0.019722,-0.047676,-0.069067,-0.086767,-0.064718,20,-0.024644
volatility_20d,2022-02-04,-0.048101,80,-0.065252,-0.079123,-0.069704,-0.063346,-0.063528,-0.04386,-0.063288,-0.069414,-0.068101,-0.085107,20,-0.019855
volatility_20d,2022-02-07,-0.006071,80,-0.051983,-0.06504,-0.03415,-0.028032,-0.063184,-0.046143,-0.047888,-0.031094,-0.063304,-0.054556,20,-0.002573
volatility_20d,2022-02-08,0.030544,80,-0.06525,-0.049074,-0.050775,-0.039983,-0.056316,-0.044077,-0.040666,-0.056133,-0.056941,-0.051653,20,0.013597
volatility_20d,2022-02-09,-0.017956,80,-0.048399,-0.052815,-0.042025,-0.04408,-0.029214,-0.038987,-0.05651,-0.056912,-0.050389,-0.044638,20,0.003762
volatility_20d,2022-02-10,-0.061744,80,-0.047998,-0.062631,-0.047971,-0.059222,-0.02892,-0.068495,-0.072312,-0.050928,-0.038215,-0.070096,20,-0.022098
volatility_20d,2022-02-11,-0.044562,80,-0.05382,-0.055583,-0.061132,-0.062627,-0.079394,-0.052319,-0.079323,-0.075993,-0.044307,-0.062935,20,-0.009115
volatility_20d,2022-02-14,0.026324,80,-0.057776,-0.055152,-0.074643,-0.09871,-0.084911,-0.075421,-0.08641,-0.077169,-0.048159,-0.063563,20,-0.005787
volatility_20d,2022-02-15,-0.082794,80,-0.041514,-0.049173,-0.063795,-0.100072,-0.090047,-0.053995,-0.082839,-0.06054,-0.061048,-0.066794,20,-0.02528
volatility_20d,2022-02-16,0.04782,80,-0.051562,-0.063852,-0.059601,-0.120194,-0.075092,-0.087657,-0.057666,-0.062459,-0.049971,-0.061807,20,-0.010246
volatility_20d,2022-02-17,0.045499,80,-0.033127,-0.070047,-0.043267,-0.051095,-0.064052,-0.061653,-0.051719,-0.037545,-0.039272,-0.039181,20,-0.006054
volatility_20d,2022-02-18,0.094632,80,-0.001719,-0.04203,-0.043997,-0.07335,-0.043096,-0.049918,-0.047468,-0.029494,-0.017437,-0.017274,20,-0.015555
volatility_20d,2022-02-21,0.128387,80,2.4e-05,-0.004525,-0.001549,-0.02484,-0.037167,-0.009829,-0.030779,0.011327,0.011834,0.019826,20,0.019803
volatility_20d,2022-02-22,0.095593,80,-0.010892,0.013997,0.005586,-0.023354,-0.03388,-0.014109,-0.006743,-0.00866,0.021427,0.022264,20,0.033156
volatility_20d,2022-02-23,0.042757,80,-0.023895,0.018172,-0.032476,-0.035338,-0.036828,-0.024641,-0.04415,-0.003135,-0.012897,0.00685,20,0.030746
volatility_20d,2022-02-24,0.175574,80,-0.01552,-0.005283,-0.061721,-0.029007,-0.05608,-0.032857,0.005059,-0.021413,-0.005564,0.007629,20,0.023149
volatility_20d,2022-02-25,0.206868,80,-0.015149,0.008774,0.006981,-0.053288,-0.025101,-0.014183,-0.018268,-0.002267,0.019492,0.02504,20,0.040188
volatility_20d,2022-02-28,0.176934,80,-0.024006,-0.020896,-0.071506,-0.047575,-0.023555,-0.019845,-0.040338,-0.025053,-0.015805,0.000254,20,0.02426
volatility_20d,2022-03-01,0.230731,80,-0.015561,-0.016729,-0.04361,-0.051204,0.001328,0.001757,-0.022868,-0.016664,-0.00409,0.01713,20,0.032692
volatility_20d,2022-03-02,0.189686,80,-0.010915,-0.049769,-0.032889,-0.050625,-0.021539,-0.016967,-0.012551,-0.024762,0.000243,-0.022501,20,-0.011587
volatility_20d,2022-03-03,0.208955,80,-0.024381,-0.008357,-0.00614,-0.022402,0.001973,-0.004295,-0.038003,0.013198,0.028238,-8.4e-05,20,0.024298
volatility_20d,2022-03-04,0.251688,80,-0.013942,-0.002413,-0.009691,-0.009289,0.012476,-0.003856,-0.033877,0.037383,0.027269,0.024323,20,0.038265
volatility_20d,2022-03-07,0.134693,80,-0.023454,-0.038981,0.020643,-0.003879,-0.01421,-0.008358,-0.035927,0.008597,0.006145,0.01184,20,0.035294
volatility_20d,2022-03-08,0.141045,80,-0.015251,-0.016006,0.007779,0.020531,-0.012232,-0.004273,-0.022818,0.04171,0.031592,0.002725,20,0.017976
volatility_20d,2022-03-09,0.121331,80,-0.040731,-0.018076,0.017192,0.006723,0.004321,-0.051392,0.010185,0.02653,0.03126,-0.017684,20,0.023046
volatility_20d,2022-03-10,0.088092,80,-0.007948,-0.036764,-0.011768,-0.001976,0.000749,-0.04128,-0.01145,0.006313,0.016578,-0.014948,20,-0.007
volatility_20d,2022-03-11,0.050352,80,0.011237,-0.000267,-0.003681,0.015115,-0.006297,-0.031582,0.009746,0.031569,0.01945,0.011264,20,2.7e-05
volatility_20d,2022-03-14,0.001453,80,-0.002362,-0.002305,0.002193,-0.009834,0.019358,-0.032264,-0.025257,0.0117,0.045044,-0.014826,20,-0.012464
volatility_20d,2022-03-15,0.003962,80,-0.017962,0.001023,-2.4e-05,-0.019764,0.008201,-0.029706,-0.035555,0.016025,0.017246,-0.0178,20,0.000163
volatility_20d,2022-03-16,0.00586,80,-0.013667,0.009108,-0.004688,0.016411,-0.021702,-0.011804,0.019904,0.000576,0.004008,-0.006264,20,0.007403
volatility_20d,2022-03-17,-0.076278,80,0.028484,0.00547,-0.02767,-0.005914,0.006396,-0.046404,0.007522,0.020823,-0.017983,-0.013896,20,-0.042381
volatility_20d,2022-03-18,0.050234,80,-0.00938,0.009046,-0.031972,-0.024168,-0.031134,-0.00827,-0.021982,0.017675,-0.016995,-0.000978,20,0.008402
volatility_20d,2022-03-21,0.018308,80,-0.004652,7.7e-05,0.016961,-0.039277,-0.025045,0.011777,-0.013833,0.010637,0.009401,-0.013956,20,-0.009304
volatility_20d,2022-03-22,0.106657,80,-0.018168,-0.025994,-0.007423,-0.046456,-0.000333,-0.017542,-0.029571,0.004337,0.002568,-0.004644,20,0.013524
